"","final_title","final_hit","filter_url","contentlist"
"276","(펌)「XSX」텍스쳐 압출 기술이 「PS5」 보다 나은 것으로 보고 됨","2356","https://www.clien.net/service/board/park/14749412?od=T31&po=9&category=&groupCd=community","      마크 서니가 최근 PS5의 기술에 대해 심도있게 설명한 많은 것들 중에서 그가 언급 한 한 가지는   PS5의 새로운 텍스처 압축 해제 기술인 Kraken입니다.Kraken은 현세대 콘솔보다 훨씬 효율적으로 작동하기 때문에 개발자에게 매우 유용합니다.      텍스처 압축 해제는 MS가 Xbox 시리즈 X에 대해 많이 이야기 한 것이 아니지만 업계 전문가에 따르면 솔루션은 PS5의 Kraken보다 더 나을 수 있습니다.   이전에 밸브에서 근무한 Richard Geldreich는 MS의 텍스처 압축 해제 BCPack이 Kraken보다 더강력한 옵션이라고 트위터에 올렸습니다.      그는 텍스처 압축 해제 기술에 관련하여 MS의 그래픽 최적화 R&amp;D 및 엔진 아키텍처에서 일하는 James Stanard에게 의문을제기했습니다.   Stanard는 그것에 대해 많은 세부 사항을 밝히기를 꺼려했지만, BCPack는 텍스처 압축 해제를 위해 특별히 설계되었다며 Geldreich에 질문에 답변했습니다.      최근에 분명 해지고 있는 한 가지 점은 PS5와 Xbox 시리즈 X는 서로 다른 영역에서 중요한 이점이 있다는 것입니다.   그러나 두 가지 모두 개발자가 작업하기에 매우 놀라운 하드웨어입니다. 가까운 시일 내에 차세대 콘솔에 대한 자세한 내용을 공개하기를 희망합니다.      ~~~~~~~~~~~~      마소는 소프트웨어 전문(잉?) 기업이지요.ㅎㅎ   "
"277","독일.오스트리아 사망자 통계 꼼수","5597","https://www.clien.net/service/board/park/14749408?od=T31&po=9&category=&groupCd=community","      1. 사망한 사람은사후 코로나 검사 하지않는다.      1. 기저질환으로 입원한 환자가 이후 코로나 확진받고 사망해도 코로나 사망자로 집계하지 않는다..      우리나라도 독일기준 적용하면  청도병원 .각 요양병원 사망자. 입원 중 병원감염으로 사망자 제외하면 50여명 될 것 같네요   "
"278","뒷북 입니다만 또 오해영을 유럽에서 잠안올때 보고 정주행 중입니다","1719","https://www.clien.net/service/board/park/14749407?od=T31&po=9&category=&groupCd=community","      존잼이네요      OST가 애잔하면서 뭔가 극중 캐릭터에 매력을      더 느끼게 하네요      드라마 빠지면 안되는데 ... 야동 못지 않게 끊기 어려운듯   "
"279","21세기에 선진국에서 이런 대량 사망이 발생한다는게","3019","https://www.clien.net/service/board/park/14749406?od=T31&po=9&category=&groupCd=community","         진짜 작년에 이런말 들었음 전혀 믿지 얺았을 것 같습니다.      우리가 서 있는 바닥이 얼마나 허약한지도 느꼈구요.      이런 바이러스 하나나 혹은 천재지변 등등      맛있는 거 많이 먹고 더 줄겁게 살아야죠.   사고 싶은 것도 참지말구.   "
"280","???: 한국에 화장지를 보내면 어떨까요?","8970","https://www.clien.net/service/board/park/14749405?od=T31&po=9&category=&groupCd=community","                  일본 야후 지혜주머니(일본판 네이버 지식인)에서...      이후 우익들한테 폭격맞음         "
"281","[복고툰] 90년대 추억 돋는 만화 (PC통신 벙개 썰)","2181","https://www.clien.net/service/board/park/14749404?od=T31&po=9&category=&groupCd=community","                  인스타에 스포츠 야구 웹툰도 있네요~ 재밌네요~~ 출처 : 인스타그램 kim554240   "
"282","소니 자회사 너티독은 블랙기업으로 악명이 자자하던데 말이죠","2298","https://www.clien.net/service/board/park/14749403?od=T31&po=9&category=&groupCd=community","      근로자들 엄청 갈아넣고      나온 사람들은 이를 가는 회사가 된거 같은데 말이죠...      라오어2는 분명 명작이겠지만      이런식의 소모적인 경영은 결국 영속하지 못하는 회사가 되어버리죠...      물론 닌텐도나 마소쪽도 빡세기는 하겠지만요....      너티독이 라오어랑 언챠4 개발할때 말이 많았던걸로 아는데...      플스진영에서 명성에 비해 콘솔 주기 내 낼수 있는 게임이 많지 않죠...      플포도 2개남짓이었고 그나마 하나는 포팅이었죠      "
"283","올림픽이 1년 연기되었다고 가정해 봅시다.","3721","https://www.clien.net/service/board/park/14749402?od=T31&po=9&category=&groupCd=community","      일단 올림픽관련 시설은 최상의 상태로 1년을 유지시켜야 합니다.      영길리 런던/브라질리우/한국평창 보듯 올림픽 끝나고 철거하는 간이시설을 요즘 많이 사용합니다.   장기간 운용하는게 이익인 시설만 남기고, 올림픽때만 쓰고 용도가 없는 시설은 과감하게 철거하는게 요즘 방식입니다. 그래서 건설비도 줄이고, 수익이 안나는 시설유지비도 없애는거죠.  근데 이런 간이시설을 1년간 정상상태로 유지시켜야 합니다. 원래 올림픽 시즌에 맞춰 딱 완공하고... 해당기간 쓰고 바로 철거하는 시설을요... 그외에 올림픽 관련 직원들도 그대로 유지해야 하고... 자원봉사자는 다시 뽑아야 할텐데... 다음번에 얼마나 지원할지 모르겠네요.   원래 무급이였는데 나중엔 유료알바로 기존 자원봉사자 보다 더 좋은 자리를 약속하며 알바를 추가로 뽑았었으니까요. 이제 이건 빼박 돈지급 해야 할겁니다.      또 2020에 맞춰 만들어진 수많은 올림픽 홍보물이 무용지물 됩니다. 지금까지 홍보물과 관련상품에 엄청난 돈을 쏟아 부었는데... 그게 다 날아 가는거죠.      선수촌은... 구글어스에서 보면 일부 건물은 레인보우 브릿지가 보이는... 당첨만 되면 배는 프리미엄 붙어서 되팔이 가능한 뷰를 자랑하고 도쿄 중심으로 바로 들어 갈수 있는 큰 도로가 붙어 있는 매립지에 건설해 놨죠. 원래 대형유람선이 정박하고 관광객을 실어 나르기 위한 곳이라 도로연계가 아주 좋은 매립지 입니다.  암튼 이곳에 건설된 선수촌은 올림픽 끝나고 바로 분양해서 돈을 땡겨야 하는데 이게 1년 늦춰집니다. 여기는 꽤 있는 사람들이 신청했을텐데... 불만 많을겁니다. 당연히 보상해 줘야 하구요.      민간에선 특히나 올림픽 특수 겨냥해서 호텔을 엄청 지었는데... 코로나 + 한/중 비자 문제까지 거론하며 관광객수 1,2위를 보이콧 했으니 코로나19가 해결되더라도 한동안 관광객은 극도로 적을테고... 일본의 숙박시설은 인건비등 유지비나 제대로 벌수 있을지 모르겠네요.   뭐... 지방은 벌써 식당들 도산이 줄있는다고 했고...      이제 내년에 열리는 각종 스포츠대회와 시기 겹치지 않게 다시 조율해야 할테고...         그리고 결정적으로... 지금 1년후 연기라는 것 자체가 기약없는 공허한 약속일 뿐이죠.   애초에 2020년에 도쿄올림픽 열지 않으면 IOC직권으로 올림픽 취소해도 일본은 보험금 떙전한푼 못받아요.   "
"284","소니의 저장장치는....","1942","https://www.clien.net/service/board/park/14749401?od=T31&po=9&category=&groupCd=community","      MD : 좋은 매체였으나 MP3 등장으로 망      메모리 스틱 : 그들만의 리그 -&gt; SD에 개쳐발림      신비의 고음질 메모리스틱 : 쓰는 사람 본적도 없음;;;      BD : 도시바의 멍청함으로 승리.. 했으나 시대는 스트리밍으로                  개인적으로 소니의 저장장치 설레발은 신뢰도가;;;;   "
"285","고양이 보고 싶어요.","2020","https://www.clien.net/service/board/park/14749400?od=T31&po=9&category=&groupCd=community","      회사 근처 자취방에 자취하면서 고양이 키웠는데 병원 겸 저번달 퇴사 후 부모님 얼굴도 못뵙고 해서 서울 왔는데 고양이들 걱정되네요. 그전에 뭐 여행가거나 집 비우긴 했어도 잠깐 봐줄 사람 있어서 걱정 안됬는데 이번엔 고양이만 두고 와서 걱정되네요.      물그릇 하나라도 더 냅두고 올걸..      잠 설치고 어제 아침 일찍 나왔는데 잠을 못자겠네요 ㅎㅎ   빨리 보고 싶다..   "
"286","궁금해서 커뮤니티마다 권영진이 옹호하나 가봤습니다..","2155","https://www.clien.net/service/board/park/14749399?od=T31&po=9&category=&groupCd=community","      딱 엠팍까지가 4.15 이후에 돈푼다는거 욕하고 있고      펨코부터는 기사 한글자가 안나오네요.. ㅋㅋㅋ   "
"287","도로의 광역도발차","1750","https://www.clien.net/service/board/park/14749398?od=T31&po=9&category=&groupCd=community","      뒤에 따라가면 괜히 열받게 되는...    저런건 단속 안 하나요?   "
"288","너무 행복하네요 - 원인모를 고주파음 해결 ㅠㅠ","2150","https://www.clien.net/service/board/park/14749397?od=T31&po=9&category=&groupCd=community","      한 달 동안 원인 모를 고주파음 때문에   괴로웠는데요 ㅠㅠ      전기 차단기를 내리고 하나씩 전원을 켜봐도   (차단기를 내리면 고주파음이 사라졌습니다)   원인을 알 수 없었어요..   방향성이 있는 것 같으면서도 없는 것 같고요..      찾았습니다 ㅠㅠ   책상 아래 발치에   얼마 전에 잠깐 꽂아놓은 무선주전자였어요!   주전자는 부엌에 두었으니 생각이 거기까지 못 미쳤네요      최근에 교체한 LED 방등 해체할 뻔 했습니다만   다행히...! 오늘 밤은 편안히..잠들겠습니다   ㅠㅠ 정말 기분좋아요!      (최근 ‘혼잣말 형식’으로 방백 말투로 글 썼다가 반말했다고 글 삭제 되어 문장마다 ‘습니다’와 ‘요’를 꼬박 붙였어’요’ 아이고 참 입니다)   "
"289","요즘은 모공보다 루리웹이 재미있어요.","2213","https://www.clien.net/service/board/park/14749396?od=T31&po=9&category=&groupCd=community","      역시 신기종 소식이 등장할때의 루리웹이 가장 재미있어요.      그런데 이상하게 모공은 애플 VS 순실 분위기일때가 가장 재미가 없어요.ㅎㅎ;;   "
"290","이탈리아 확진자 4790명추가 (총63928 명) 사망자 602명 추가 (총 6078 명)","4485","https://www.clien.net/service/board/park/14749395?od=T31&po=9&category=&groupCd=community","      이탈리아 그래도 좀 줄어드는 건가요??'' 여전히 많긴 하네요.         "
"291","아니 이걸 얘네가 얘기한다고?","7566","https://www.clien.net/service/board/park/14749393?od=T31&po=9&category=&groupCd=community","             "
"292","민주언론시민연합의 일침.jpg","3715","https://www.clien.net/service/board/park/14749392?od=T31&po=9&category=&groupCd=community","      출처 :                곧 삭제될 게시물입니다. 댓글 달지 않으셔도 되니 많이 저장해두세요.   "
"293","당근마켓때문에 황당한 일이 있었습니다.","4587","https://www.clien.net/service/board/park/14749390?od=T31&po=9&category=&groupCd=community","      아 먼저 당근마켓이 뭐냐 하면 gps 로 인증해서 지역기반으로 직거래를 유도하는 앱입니다..      일단 저는 가게와 집이 같은 1인 자영업자입니다.      요즘 시국이 시국이니만큼.. 거의 손님은 없고 오픈만 하고 있는데...      어제 저녁에 갑자기 가게문을 똑똑 두들기며 마스크를 사러 오셨다는 분이 계십니다..??      으응? 뭐지? 일단 마스크 사러 오셨다는 분에게 물어 보니 당근마켓에서 마스크 거래하기로 했다더군요..      뭐 요근처에서 거래하기로 했는데 착각하셨나보다 보다 하고 그러려니 했는데...      으잉? 1시간 쯤 후에 또 가게문 똑똑.. 마스크 사러 왔다고 합니다.. 그래서 전 마스크 판적 없다 하고      어디서 보고 오셨냐 했더니 당근마켓에서 마스크 판매자가 거래 장소로 저희 가게.. 네이버 플레이스      링크를 보내주면서 여기서 거래하자고 했다 하는군요.... 휴대폰 화면도 보여줬습니다..      아 황당했습니다.. 뭐 저희 가게가 주차장도 확보 되어 있고.. 조명도 주변에 비해 밝은 편이라 거래가      편했는지.. 저희 가게를 거래 장소로 정했나 봅니다.. 황당.. 그 자체.. 그 이후에도 또 한명 더      당근마켓서 보고 왔다는 사람이 있었는데.. 아아 손님이 있어서 더 이상 캐묻는 게 힘들어서      넘길 수 밖에 없었습니다. 별 희안한 일이 다 있네요..      PS. 범인은 저희 가게 건너편 빌라 주민으로 예측하긴 합니다. 으으   "
